BreedID,Type,BreedName,,,,,Breed1,Breed2,,,Breed
,,,,,,,307,307,,,
,,,,,,,251,290,,,
,,,,,,,266,266,,,
,,,,,,,265,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,109,0,,,
,,,,,,,266,266,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,265,0,,,
,,,,,,,306,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,254,303,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,299,266,,,
,,,,,,,307,0,,,
,,,,,,,78,0,,,
,,,,,,,148,307,,,
,,,,,,,307,0,,,
,,,,,,,307,141,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,299,266,,,
,,,,,,,294,0,,,
,,,,,,,254,266,,,
,,,,,,,155,155,,,
,,,,,,,303,266,,,
,,,,,,,282,0,,,
,,,,,,,307,307,,,
,,,,,,,141,307,,,
,,,,,,,44,0,,,
,,,,,,,128,307,,,
,,,,,,,169,205,,,
,,,,,,,152,0,,,
,,,,,,,254,266,,,
,,,,,,,266,0,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,266,266,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,26,307,,,
,,,,,,,307,0,,,
,,,,,,,264,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,307,,,
,,,,,,,266,243,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,128,76,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,39,307,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,206,0,,,
,,,,,,,60,152,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,141,307,,,
,,,,,,,266,0,,,
,,,,,,,72,307,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,299,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,266,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,205,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,307,307,,,
,,,,,,,266,0,,,
,,,,,,,152,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,292,266,,,
,,,,,,,307,307,,,
,,,,,,,252,292,,,
,,,,,,,254,0,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,266,266,,,
,,,,,,,307,307,,,
,,,,,,,307,187,,,
,,,,,,,265,264,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,218,307,,,
,,,,,,,307,0,,,
,,,,,,,307,218,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,307,,,
,,,,,,,265,0,,,
,,,,,,,299,0,,,
,,,,,,,306,0,,,
,,,,,,,179,0,,,
,,,,,,,307,0,,,
,,,,,,,299,0,,,
,,,,,,,307,227,,,
,,,,,,,307,307,,,
,,,,,,,266,0,,,
,,,,,,,292,0,,,
,,,,,,,307,0,,,
,,,,,,,266,265,,,
,,,,,,,128,0,,,
,,,,,,,266,265,,,
,,,,,,,266,0,,,
,,,,,,,243,243,,,
,,,,,,,307,307,,,
,,,,,,,189,307,,,
,,,,,,,283,283,,,
,,,,,,,237,0,,,
,,,,,,,254,0,,,
,,,,,,,281,295,,,
,,,,,,,83,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,264,0,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,141,119,,,
,,,,,,,195,0,,,
,,,,,,,307,0,,,
,,,,,,,292,285,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,300,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,11,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,69,0,,,
,,,,,,,109,307,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,292,266,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,266,0,,,
,,,,,,,265,0,,,
,,,,,,,292,0,,,
,,,,,,,266,299,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,109,0,,,
,,,,,,,307,307,,,
,,,,,,,141,0,,,
,,,,,,,179,0,,,
,,,,,,,292,267,,,
,,,,,,,218,179,,,
,,,,,,,307,0,,,
,,,,,,,218,307,,,
,,,,,,,307,0,,,
,,,,,,,265,266,,,
,,,,,,,266,0,,,
,,,,,,,285,265,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,218,307,,,
,,,,,,,266,0,,,
,,,,,,,31,307,,,
,,,,,,,307,0,,,
,,,,,,,295,0,,,
,,,,,,,266,285,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,109,0,,,
,,,,,,,265,0,,,
,,,,,,,307,307,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,299,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,243,0,,,
,,,,,,,213,307,,,
,,,,,,,307,0,,,
,,,,,,,109,213,,,
,,,,,,,299,0,,,
,,,,,,,266,0,,,
,,,,,,,307,189,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,218,307,,,
,,,,,,,307,218,,,
,,,,,,,299,266,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,292,264,,,
,,,,,,,119,0,,,
,,,,,,,266,0,,,
,,,,,,,265,0,,,
,,,,,,,306,0,,,
,,,,,,,266,0,,,
,,,,,,,252,265,,,
,,,,,,,179,0,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,109,,,
,,,,,,,122,122,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,152,0,,,
,,,,,,,266,0,,,
,,,,,,,307,307,,,
,,,,,,,265,265,,,
,,,,,,,268,266,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,241,0,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,264,265,,,
,,,,,,,307,0,,,
,,,,,,,285,0,,,
,,,,,,,266,0,,,
,,,,,,,179,0,,,
,,,,,,,266,0,,,
,,,,,,,307,103,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,264,0,,,
,,,,,,,307,0,,,
,,,,,,,173,307,,,
,,,,,,,266,0,,,
,,,,,,,265,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,152,0,,,
,,,,,,,218,307,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,307,78,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,266,266,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,218,0,,,
,,,,,,,307,0,,,
,,,,,,,200,307,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,141,20,,,
,,,,,,,307,0,,,
,,,,,,,169,0,,,
,,,,,,,307,141,,,
,,,,,,,307,0,,,
,,,,,,,205,0,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,306,0,,,
,,,,,,,307,0,,,
,,,,,,,304,0,,,
,,,,,,,265,0,,,
,,,,,,,39,159,,,
,,,,,,,285,303,,,
,,,,,,,307,0,,,
,,,,,,,254,266,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,299,0,,,
,,,,,,,179,0,,,
,,,,,,,254,0,,,
,,,,,,,218,78,,,
,,,,,,,265,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,307,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,264,265,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,141,307,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,173,307,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,69,98,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,307,,,
,,,,,,,266,0,,,
,,,,,,,266,266,,,
,,,,,,,307,213,,,
,,,,,,,307,0,,,
,,,,,,,195,179,,,
,,,,,,,141,307,,,
,,,,,,,264,265,,,
,,,,,,,266,0,,,
,,,,,,,179,0,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,265,264,,,
,,,,,,,44,141,,,
,,,,,,,264,266,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,264,0,,,
,,,,,,,307,0,,,
,,,,,,,254,0,,,
,,,,,,,283,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,218,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,265,266,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,265,247,,,
,,,,,,,264,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,306,266,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,307,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,266,0,,,
,,,,,,,189,307,,,
,,,,,,,266,0,,,
,,,,,,,103,0,,,
,,,,,,,307,0,,,
,,,,,,,266,266,,,
,,,,,,,266,0,,,
,,,,,,,265,247,,,
,,,,,,,307,0,,,
,,,,,,,109,0,,,
,,,,,,,307,0,,,
,,,,,,,60,0,,,
,,,,,,,292,285,,,
,,,,,,,141,307,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,300,0,,,
,,,,,,,307,0,,,
,,,,,,,242,252,,,
,,,,,,,266,0,,,
,,,,,,,299,0,,,
,,,,,,,266,0,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,189,307,,,
,,,,,,,285,266,,,
,,,,,,,182,0,,,
,,,,,,,295,0,,,
,,,,,,,266,0,,,
,,,,,,,97,0,,,
,,,,,,,254,265,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,141,307,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,285,0,,,
,,,,,,,307,0,,,
,,,,,,,17,0,,,
,,,,,,,265,0,,,
,,,,,,,283,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,179,0,,,
,,,,,,,307,307,,,
,,,,,,,266,266,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,292,299,,,
,,,,,,,265,266,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,266,0,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,218,307,,,
,,,,,,,266,0,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,24,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,266,266,,,
,,,,,,,239,307,,,
,,,,,,,206,0,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,179,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,303,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,206,0,,,
,,,,,,,307,76,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,249,299,,,
,,,,,,,264,249,,,
,,,,,,,265,0,,,
,,,,,,,266,0,,,
,,,,,,,265,0,,,
,,,,,,,265,0,,,
,,,,,,,266,0,,,
,,,,,,,307,218,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,266,266,,,
,,,,,,,189,307,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,266,0,,,
,,,,,,,103,307,,,
,,,,,,,307,307,,,
,,,,,,,179,0,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,103,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,128,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,266,266,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,103,189,,,
,,,,,,,242,0,,,
,,,,,,,307,0,,,
,,,,,,,78,0,,,
,,,,,,,265,0,,,
,,,,,,,307,307,,,
,,,,,,,265,266,,,
,,,,,,,307,0,,,
,,,,,,,20,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,266,266,,,
,,,,,,,299,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,265,0,,,
,,,,,,,266,0,,,
,,,,,,,299,0,,,
,,,,,,,266,266,,,
,,,,,,,266,247,,,
,,,,,,,307,307,,,
,,,,,,,282,0,,,
,,,,,,,141,307,,,
,,,,,,,265,0,,,
,,,,,,,117,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,246,252,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,299,0,,,
,,,,,,,294,299,,,
,,,,,,,213,307,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,103,0,,,
,,,,,,,266,0,,,
,,,,,,,283,0,,,
,,,,,,,285,264,,,
,,,,,,,289,0,,,
,,,,,,,152,307,,,
,,,,,,,307,307,,,
,,,,,,,109,307,,,
,,,,,,,264,266,,,
,,,,,,,266,0,,,
,,,,,,,141,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,213,,,
,,,,,,,178,307,,,
,,,,,,,266,292,,,
,,,,,,,307,307,,,
,,,,,,,266,0,,,
,,,,,,,76,0,,,
,,,,,,,265,283,,,
,,,,,,,307,307,,,
,,,,,,,266,0,,,
,,,,,,,266,251,,,
,,,,,,,39,0,,,
,,,,,,,179,0,,,
,,,,,,,299,283,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,299,266,,,
,,,,,,,307,0,,,
,,,,,,,306,0,,,
,,,,,,,78,307,,,
,,,,,,,264,292,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,141,307,,,
,,,,,,,218,307,,,
,,,,,,,292,0,,,
,,,,,,,307,0,,,
,,,,,,,254,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,78,,,
,,,,,,,307,307,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,264,0,,,
,,,,,,,75,0,,,
,,,,,,,299,0,,,
,,,,,,,307,200,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,207,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,265,265,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,265,0,,,
,,,,,,,39,0,,,
,,,,,,,307,0,,,
,,,,,,,299,0,,,
,,,,,,,147,179,,,
,,,,,,,266,264,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,205,307,,,
,,,,,,,179,0,,,
,,,,,,,266,265,,,
,,,,,,,307,0,,,
,,,,,,,195,0,,,
,,,,,,,265,0,,,
,,,,,,,264,285,,,
,,,,,,,285,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,195,0,,,
,,,,,,,265,0,,,
,,,,,,,179,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,189,0,,,
,,,,,,,265,0,,,
,,,,,,,285,265,,,
,,,,,,,307,0,,,
,,,,,,,266,265,,,
,,,,,,,266,0,,,
,,,,,,,292,0,,,
,,,,,,,206,307,,,
,,,,,,,307,0,,,
,,,,,,,195,0,,,
,,,,,,,125,39,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,243,251,,,
,,,,,,,227,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,264,265,,,
,,,,,,,179,169,,,
,,,,,,,266,0,,,
,,,,,,,265,0,,,
,,,,,,,307,103,,,
,,,,,,,243,0,,,
,,,,,,,307,0,,,
,,,,,,,307,49,,,
,,,,,,,307,307,,,
,,,,,,,292,266,,,
,,,,,,,307,213,,,
,,,,,,,265,0,,,
,,,,,,,78,0,,,
,,,,,,,265,0,,,
,,,,,,,265,265,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,78,307,,,
,,,,,,,266,0,,,
,,,,,,,266,266,,,
,,,,,,,289,266,,,
,,,,,,,117,307,,,
,,,,,,,299,0,,,
,,,,,,,254,243,,,
,,,,,,,307,0,,,
,,,,,,,218,307,,,
,,,,,,,20,109,,,
,,,,,,,307,0,,,
,,,,,,,307,78,,,
,,,,,,,299,266,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,266,265,,,
,,,,,,,266,0,,,
,,,,,,,265,265,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,205,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,265,0,,,
,,,,,,,307,207,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,265,292,,,
,,,,,,,307,0,,,
,,,,,,,299,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,285,264,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,152,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,292,0,,,
,,,,,,,307,0,,,
,,,,,,,60,0,,,
,,,,,,,251,265,,,
,,,,,,,276,249,,,
,,,,,,,265,265,,,
,,,,,,,265,265,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,285,,,
,,,,,,,285,0,,,
,,,,,,,150,150,,,
,,,,,,,266,0,,,
,,,,,,,266,266,,,
,,,,,,,307,0,,,
,,,,,,,254,254,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,264,0,,,
,,,,,,,266,0,,,
,,,,,,,265,0,,,
,,,,,,,307,18,,,
,,,,,,,307,307,,,
,,,,,,,109,307,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,205,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,285,282,,,
,,,,,,,266,266,,,
,,,,,,,307,0,,,
,,,,,,,109,0,,,
,,,,,,,249,272,,,
,,,,,,,266,0,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,20,0,,,
,,,,,,,264,0,,,
,,,,,,,241,0,,,
,,,,,,,266,0,,,
,,,,,,,266,266,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,103,307,,,
,,,,,,,187,187,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,103,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,266,266,,,
,,,,,,,265,0,,,
,,,,,,,301,0,,,
,,,,,,,179,205,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,218,179,,,
,,,,,,,266,0,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,75,,,
,,,,,,,279,0,,,
,,,,,,,266,0,,,
,,,,,,,307,307,,,
,,,,,,,179,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,179,0,,,
,,,,,,,307,307,,,
,,,,,,,72,307,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,292,252,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,141,0,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,76,0,,,
,,,,,,,307,0,,,
,,,,,,,250,0,,,
,,,,,,,307,0,,,
,,,,,,,307,20,,,
,,,,,,,266,265,,,
,,,,,,,307,0,,,
,,,,,,,266,266,,,
,,,,,,,109,0,,,
,,,,,,,307,0,,,
,,,,,,,265,276,,,
,,,,,,,266,265,,,
,,,,,,,123,307,,,
,,,,,,,307,307,,,
,,,,,,,307,307,,,
,,,,,,,266,0,,,
,,,,,,,103,152,,,
,,,,,,,109,307,,,
,,,,,,,307,0,,,
,,,,,,,306,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,218,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,292,0,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,299,0,,,
,,,,,,,265,0,,,
,,,,,,,303,0,,,
,,,,,,,266,292,,,
,,,,,,,285,0,,,
,,,,,,,129,0,,,
,,,,,,,283,0,,,
,,,,,,,276,0,,,
,,,,,,,265,0,,,
,,,,,,,266,266,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,205,205,,,
,,,,,,,283,0,,,
,,,,,,,245,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,195,195,,,
,,,,,,,23,0,,,
,,,,,,,307,39,,,
,,,,,,,213,189,,,
,,,,,,,264,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,265,0,,,
,,,,,,,299,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,276,0,,,
,,,,,,,218,0,,,
,,,,,,,243,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,213,69,,,
,,,,,,,266,266,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,264,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,213,213,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,265,0,,,
,,,,,,,299,266,,,
